id,prediction
493,0.21098494231700898
494,0.5273156940937043
495,0.17062298953533173
496,0.19031894505023955
497,0.5370447635650635
498,0.17714102268218995
499,0.6824357748031616
500,0.5245341777801513
501,0.5765050411224365
502,0.19572956264019012
503,0.5719155430793762
504,0.6093608379364014
505,0.3879405975341797
506,0.42669495940208435
507,0.6840729713439941
508,0.6283859610557556
509,0.24017022550106049
510,0.6926657199859619
511,0.2303388923406601
512,0.6732263445854187
513,0.6560043931007385
514,0.5662002801895142
515,0.5773132085800171
516,0.6314242005348205
517,0.47743375301361085
518,0.6089062452316284
519,0.6199808835983276
520,0.5643983483314514
521,0.6996946334838867
522,0.5416256964206696
523,0.522660756111145
524,0.6989072322845459
525,0.21945419907569885
526,0.6697455644607544
527,0.6251117706298828
528,0.683462917804718
529,0.575984251499176
530,0.5530874073505402
531,0.2494326800107956
532,0.18845042884349822
533,0.2954405903816223
534,0.24955043494701384
535,0.5616804242134095
536,0.5904151678085328
537,0.5290214419364929
538,0.12770549207925797
539,0.49195197224617004
540,0.7050185918807983
541,0.6058091163635254
542,0.6270960688591003
543,0.5758495450019836
544,0.6177496075630188
545,0.6515166163444519
546,0.49657068252563474
547,0.6722446203231811
548,0.6844988703727722
549,0.6900721907615661
550,0.6969969987869262
551,0.6342227339744568
552,0.48733863830566404
553,0.6195138573646546
554,0.6049668908119201
555,0.6360840201377869
556,0.5275594770908356
557,0.6644753336906433
558,0.6966454744338989
559,0.5552107810974121
560,0.6073770761489868
561,0.6985679864883423
562,0.7091108083724975
563,0.24096264243125914
564,0.23816288411617278
565,0.5925798773765564
566,0.1454897329211235
567,0.3517901599407196
568,0.6038207173347473
569,0.36508881449699404
570,0.18860739469528198
571,0.5119657397270203
572,0.18311540484428407
573,0.638907539844513
574,0.5426878929138184
575,0.3815534472465515
576,0.18191068172454833
577,0.5858626127243042
578,0.6308218717575074
579,0.6729083299636841
580,0.5400794208049774
581,0.7231996297836304
582,0.6856384992599487
583,0.5022667586803437
584,0.2978460490703583
585,0.3981431245803833
586,0.5980720162391663
587,0.647244131565094
588,0.64596186876297
589,0.37565121054649353
590,0.23015054166316987
591,0.6263652086257935
592,0.36029165983200073
593,0.502147513628006
594,0.47568055987358093
595,0.567394745349884
596,0.5898954391479492
597,0.583214259147644
598,0.1981896787881851
599,0.5287109851837158
600,0.5083494126796723
601,0.2960582286119461
602,0.6604955792427063
603,0.25483920276165006
604,0.6562797427177429
605,0.6744381546974182
606,0.6096670269966126
607,0.5792307257652283
608,0.6134405672550202
609,0.34439592361450194
610,0.4897710919380188
611,0.47235541939735415
612,0.6723933815956116
613,0.1535544991493225
614,0.4519385457038879
615,0.5816009521484375
616,0.5822346150875092
617,0.16610878705978394
618,0.570733368396759
619,0.11737494319677352
620,0.19622199833393097
621,0.276263153553009
622,0.17517175972461702
623,0.42351785898208616
624,0.44949646592140197
625,0.13063735216856004
626,0.6756866574287415
627,0.5825752854347229
628,0.4105179488658905
629,0.6240649580955505
630,0.16502244174480438
631,0.6136755466461181
632,0.5355115354061126
633,0.6554494142532349
634,0.6759474277496338
635,0.2802517503499985
636,0.649258303642273
637,0.22045290768146514
638,0.6128363966941833
639,0.5753166913986206
640,0.6398522138595581
641,0.6924890279769897
642,0.1523320347070694
643,0.5840856313705445
644,0.2863186776638031
645,0.4636041522026062
646,0.2125494122505188
647,0.6408068776130676
648,0.4897484600543976
649,0.5404261291027069
650,0.22753117382526397
651,0.6979390859603882
652,0.5415526330471039
653,0.6368539571762085
654,0.32815446257591246
655,0.5504203677177429
656,0.6340030431747437
657,0.6206360816955566
658,0.3960055589675903
659,0.5216796636581421
660,0.3593802869319916
661,0.6680027961730957
662,0.680166506767273
663,0.1989765375852585
664,0.6063734292984009
665,0.40303648710250856
666,0.6408511281013489
667,0.5894396066665649
668,0.5590868115425109
669,0.592644989490509
670,0.45522099137306216
671,0.11960037797689438
672,0.6784133911132812
673,0.5226524651050568
674,0.18751717507839202
675,0.6437316060066223
676,0.1279245674610138
677,0.5966258883476258
678,0.5128663122653961
679,0.677670681476593
680,0.2548285037279129
681,0.5712304472923279
682,0.5622376799583435
683,0.6264747738838196
684,0.6396257162094117
685,0.5611595928668975
686,0.6152303814888
687,0.5811620712280273
688,0.4605815649032593
689,0.603542423248291
690,0.42836637496948243
691,0.53734650015831
692,0.6373618483543396
693,0.5616229474544525
694,0.5862656712532044
695,0.48755901455879214
696,0.34118810296058655
697,0.22613281905651092
698,0.15891571044921876
699,0.3584815740585327
700,0.5230101644992828
701,0.6876983165740966
702,0.6337080121040344
703,0.6274270296096802
704,0.14641621708869934
705,0.166205096244812
706,0.33627969622612
707,0.5233853280544281
708,0.23639301359653472
709,0.44916012287139895
710,0.6223810911178589
711,0.578484708070755
712,0.6382941722869873
713,0.6654378533363342
714,0.15137775540351867
715,0.5284733176231384
716,0.4419723808765411
717,0.5763991713523865
718,0.6508991479873657
719,0.6740310907363891
720,0.6540815472602844
721,0.4983010351657867
722,0.23768703639507294
723,0.7045889496803284
724,0.5733933448791504
725,0.5766621232032776
726,0.20431572198867798
727,0.21357203423976898
728,0.6414014577865601
729,0.5017077624797821
730,0.6715835094451904
731,0.4556749761104584
732,0.6256701111793518
733,0.657270348072052
734,0.6609015822410583
735,0.4591943144798279
736,0.5391754865646362
737,0.23726327419281007
738,0.518839305639267
739,0.1515390545129776
740,0.5882652521133422
741,0.5012856602668763
742,0.5209949493408204
743,0.6518798470497131
